frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip1,ip2,ip3,ip4,ip5,ip6,ip7,ip8,ip9,ip10,ip11,ip12,ip13,ip14,ip15,ip16,ip17,ip18,ip19,ip20,ip21,ip22,ip23,ip24,ip25,ip26,ip27,ip28,ip29,ip30,ip31,ip32,ip33,ip34
1164,"Apr  9, 2019 20:58:39.814693304 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1165,"Apr  9, 2019 20:58:39.816191810 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1166,"Apr  9, 2019 20:58:39.816617237 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1167,"Apr  9, 2019 20:58:39.952584550 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1168,"Apr  9, 2019 20:58:39.953835666 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1169,"Apr  9, 2019 20:58:44.233964788 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1170,"Apr  9, 2019 20:58:44.234003942 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1171,"Apr  9, 2019 20:58:47.692467616 IST",48:e2:44:d2:8c:13,01:00:5e:00:00:fb,192.168.43.196,224.0.0.251,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1172,"Apr  9, 2019 20:58:49.430837815 IST",48:e2:44:d2:8c:13,33:33:00:00:00:fb,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173,"Apr  9, 2019 20:58:49.493854595 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,192.30.253.125,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1174,"Apr  9, 2019 20:58:49.494209852 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,192.30.253.125,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1175,"Apr  9, 2019 20:58:49.813959579 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,192.30.253.125,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1176,"Apr  9, 2019 20:58:54.963319280 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1177,"Apr  9, 2019 20:58:54.964036314 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1178,"Apr  9, 2019 20:58:55.057997057 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1179,"Apr  9, 2019 20:58:55.058227449 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1180,"Apr  9, 2019 20:58:55.060414908 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181,"Apr  9, 2019 20:58:55.173714898 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1182,"Apr  9, 2019 20:58:55.173771915 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1183,"Apr  9, 2019 20:58:55.174139347 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1184,"Apr  9, 2019 20:58:55.327028533 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1185,"Apr  9, 2019 20:58:55.327120395 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1186,"Apr  9, 2019 20:58:55.327238945 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1187,"Apr  9, 2019 20:58:55.327264316 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1188,"Apr  9, 2019 20:58:55.328266765 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1189,"Apr  9, 2019 20:58:55.328316131 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190,"Apr  9, 2019 20:58:55.334994256 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1191,"Apr  9, 2019 20:58:55.472958969 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1192,"Apr  9, 2019 20:58:55.474203317 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193,"Apr  9, 2019 20:58:55.672527324 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1194,"Apr  9, 2019 20:58:55.746059787 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1195,"Apr  9, 2019 20:58:55.747416354 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1196,"Apr  9, 2019 20:58:55.747702185 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1197,"Apr  9, 2019 20:58:55.868735335 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198,"Apr  9, 2019 20:58:55.991307369 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1199,"Apr  9, 2019 20:58:56.307489220 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1200,"Apr  9, 2019 20:58:56.308233692 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1201,"Apr  9, 2019 20:58:56.474030032 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1202,"Apr  9, 2019 20:58:56.474243950 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1203,"Apr  9, 2019 20:58:56.474338045 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1204,"Apr  9, 2019 20:58:56.474283694 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1205,"Apr  9, 2019 20:58:56.474415646 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1206,"Apr  9, 2019 20:58:57.308022445 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,"Apr  9, 2019 20:58:57.308609039 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1208,"Apr  9, 2019 20:58:57.508126112 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1209,"Apr  9, 2019 20:58:57.596841907 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1210,"Apr  9, 2019 20:58:57.596873519 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1211,"Apr  9, 2019 20:58:57.596955724 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1212,"Apr  9, 2019 20:58:58.308446270 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1213,"Apr  9, 2019 20:58:58.309095957 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1214,"Apr  9, 2019 20:58:58.548091487 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215,"Apr  9, 2019 20:58:58.597281162 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1216,"Apr  9, 2019 20:58:58.597297584 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1217,"Apr  9, 2019 20:58:58.597421620 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1218,"Apr  9, 2019 20:58:58.597339547 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1219,"Apr  9, 2019 20:58:58.597478721 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1220,"Apr  9, 2019 20:58:58.777001852 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,185.199.110.154,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1221,"Apr  9, 2019 20:58:58.777060532 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,185.199.110.154,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1222,"Apr  9, 2019 20:59:00.073253379 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1223,"Apr  9, 2019 20:59:00.073338997 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,"Apr  9, 2019 20:59:11.349759227 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225,"Apr  9, 2019 20:59:11.354927282 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1226,"Apr  9, 2019 20:59:11.356177477 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1227,"Apr  9, 2019 20:59:11.515729290 IST",a8:96:75:07:4b:51,48:e2:44:d2:8c:13,111.221.29.254,192.168.43.196,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1228,"Apr  9, 2019 20:59:11.515836214 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1229,"Apr  9, 2019 20:59:11.516433199 IST",48:e2:44:d2:8c:13,a8:96:75:07:4b:51,192.168.43.196,111.221.29.254,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
